展示编号,选择排序,case_name,node_index,target_rmises,pred_rmises,node_label,x,y,z,RMises_native,abs_error,relative_error,pred_target_ratio,target_rank,target_rank_fraction,relative_error_for_color
代表样本 3,3,case18_mises_full_export,13944,1700.8682530088822,1752.8315891000063,13945,-31.023513793945312,-13.002099990844728,1.316933512687683,1616.3505859375,51.96333609112412,0.0305510647277939,1.030551064727794,7487,0.56386503991565,0.0305510647277939
代表样本 3,3,case18_mises_full_export,3284,1700.808670393451,1714.180488261241,3285,-7.398261070251465,32.61868667602539,12.040213584899902,1616.4546120383525,13.371817867790014,0.0078620353368122,1.0078620353368122,7488,0.5639403524627203,0.0078620353368122
代表样本 3,3,case18_mises_full_export,16080,1700.6225406136418,1793.7372074903587,16081,-21.109224319458008,-21.90094757080078,0.0,1615.4589029947915,93.11466687671692,0.0547532827849723,1.0547532827849724,7489,0.5640156650097906,0.0547532827849723
代表样本 3,3,case18_mises_full_export,1346,1700.1083951965318,1755.0990464505444,1347,71.08472442626953,28.62690734863281,0.0,1668.8572332208807,54.99065125401262,0.0323453795119079,1.032345379511908,7490,0.564090977556861,0.0323453795119079
代表样本 3,3,case18_mises_full_export,14755,1699.8201484817923,1736.6607606086004,14756,31.21416473388672,-11.760161399841309,5.103382587432861,1615.914082845052,36.84061212680808,0.0216732412306752,1.0216732412306753,7491,0.5641662901039313,0.0216732412306752
代表样本 3,3,case18_mises_full_export,19621,1699.5870032980451,1810.1184269426133,19622,40.366058349609375,-13.230460166931152,15.0,1615.8623046875,110.53142364456812,0.0650342838760723,1.0650342838760722,7492,0.5642416026510017,0.0650342838760723
代表样本 3,3,case18_mises_full_export,1271,1699.249027163513,2090.154700231418,1272,-6.003451347351074,53.47662734985352,0.0,1766.7081560407366,390.9056730679049,0.230046136157234,1.230046136157234,7493,0.564316915198072,0.230046136157234
代表样本 3,3,case18_mises_full_export,1216,1699.1697443234257,1734.5843893807132,1217,48.83766555786133,-10.029626846313477,0.0,1618.4706488715278,35.414645057287544,0.020842323243808,1.020842323243808,7494,0.5643922277451423,0.020842323243808
代表样本 3,3,case18_mises_full_export,14739,1698.9008415938126,1707.4196567214713,14740,-48.82512283325195,-7.993456840515137,0.0,1610.2254231770833,8.518815127658627,0.0050143097931876,1.0050143097931876,7495,0.5644675402922127,0.0050143097931876
代表样本 3,3,case18_mises_full_export,14730,1698.8907852680618,1728.695027111818,14731,29.192848205566406,-8.366521835327148,3.10782241821289,1610.7654296875,29.804241843756245,0.0175433536412133,1.0175433536412133,7496,0.5645428528392831,0.0175433536412133
代表样本 3,3,case18_mises_full_export,21652,1698.2110971077504,1733.945642219374,21653,10.455408096313477,40.85760498046875,12.255599975585938,1613.6115478515626,35.73454511162345,0.0210424635503109,1.021042463550311,7497,0.5646181653863533,0.0210424635503109
代表样本 3,3,case18_mises_full_export,1708,1698.043118399458,1756.6586448987496,1709,4.164054393768311,39.87773132324219,15.0,1613.8149007161458,58.61552649929172,0.0345194570527405,1.0345194570527405,7498,0.5646934779334237,0.0345194570527405
代表样本 3,3,case18_mises_full_export,24820,1697.8450537176068,1953.2238806592657,24821,-16.400970458984375,51.05038070678711,15.0,1630.8713785807292,255.37882694165887,0.1504135058629058,1.150413505862906,7499,0.564768790480494,0.1504135058629058
代表样本 3,3,case18_mises_full_export,14152,1697.8223270875478,1707.4495731717186,14153,-33.84284210205078,-14.084922790527344,0.0,1612.7113444010415,9.627246084170793,0.0056703495593001,1.0056703495593002,7500,0.5648441030275644,0.0056703495593001
代表样本 3,3,case18_mises_full_export,21366,1697.5646338112235,1870.7268875678164,21367,29.20399475097656,3.046860456466675,12.439809799194336,1611.708642578125,173.16225375659292,0.102006280236779,1.1020062802367792,7501,0.5649194155746348,0.102006280236779
代表样本 3,3,case18_mises_full_export,22245,1697.456355025325,1787.488896597581,22246,47.10211944580078,-10.940885543823242,12.352945327758787,1614.1280822753906,90.03254157225638,0.0530396798160463,1.0530396798160464,7502,0.564994728121705,0.0530396798160463
代表样本 3,3,case18_mises_full_export,12535,1697.1944316014462,1723.3412173423123,12536,28.5211124420166,-7.183929443359375,9.413548469543455,1620.084375,26.146785740866108,0.0154058870651575,1.0154058870651574,7503,0.5650700406687754,0.0154058870651575
代表样本 3,3,case18_mises_full_export,24480,1697.1738005507282,1729.5204498736975,24481,-26.65207290649414,-22.40806198120117,10.13109016418457,1611.7115173339844,32.34664932296937,0.0190591260084694,1.0190591260084694,7504,0.5651453532158458,0.0190591260084694
代表样本 3,3,case18_mises_full_export,19047,1696.8947433126962,1691.9076928524548,19048,-1.5140817165374756,39.99526977539063,6.679545879364014,1611.8410949707031,4.987050460241335,0.0029389274024772,0.9970610725975227,7505,0.5652206657629161,0.0029389274024772
代表样本 3,3,case18_mises_full_export,17272,1696.5086746288343,1729.512048030084,17273,-26.879444122314453,-22.82953453063965,0.0,1611.1547037760415,33.003373401249746,0.0194537015311579,1.019453701531158,7506,0.5652959783099865,0.0194537015311579
代表样本 3,3,case18_mises_full_export,22126,1696.3875014286837,1766.78005073315,22127,8.642049789428711,32.61924362182617,13.107473373413086,1610.83759765625,70.39254930446646,0.0414955599738753,1.041495559973875,7507,0.5653712908570568,0.0414955599738753
代表样本 3,3,case18_mises_full_export,24731,1696.238524396803,1776.76733716838,24732,-29.311485290527344,-26.22911071777344,15.0,1610.6982014973958,80.52881277157667,0.0474749344584149,1.0474749344584149,7508,0.5654466034041271,0.0474749344584149
代表样本 3,3,case18_mises_full_export,10523,1696.1641687661631,1699.853581044929,10524,35.07281875610352,-13.856963157653809,4.601083755493164,1611.2170654296874,3.6894122787655306,0.0021751504640316,1.0021751504640315,7509,0.5655219159511975,0.0021751504640316
代表样本 3,3,case18_mises_full_export,22253,1696.088550141187,1823.2794275512215,22254,-28.477527618408203,-8.311198234558105,11.651832580566406,1616.35888671875,127.19087741003476,0.0749907057620588,1.074990705762059,7510,0.5655972284982678,0.0749907057620588
代表样本 3,3,case18_mises_full_export,12573,1695.4143272436222,1735.1625728626288,12574,10.259933471679688,31.508419036865234,8.568166732788086,1610.0412353515626,39.74824561900664,0.0234445615919907,1.0234445615919907,7511,0.5656725410453382,0.0234445615919907
代表样本 3,3,case18_mises_full_export,11954,1695.3953581228895,1729.4621505759635,11955,-34.489234924316406,-15.170595169067385,7.502079963684082,1610.1071166992188,34.066792453074186,0.020093715775412,1.020093715775412,7512,0.5657478535924085,0.020093715775412
代表样本 3,3,case18_mises_full_export,17754,1694.4321657562275,1751.8756391797929,17755,-11.700918197631836,41.30842971801758,0.0,1608.4095865885415,57.44347342356514,0.033901311946547,1.033901311946547,7513,0.5658231661394788,0.033901311946547
代表样本 3,3,case18_mises_full_export,16782,1694.254249644229,1780.680278093309,16783,27.2602767944336,-26.40173721313477,0.0,1609.3724365234375,86.42602844907992,0.0510112508008926,1.0510112508008926,7514,0.5658984786865492,0.0510112508008926
代表样本 3,3,case18_mises_full_export,10808,1694.2495684982794,1730.9105132632292,10809,-29.441612243652344,-26.44402313232422,7.680373191833496,1609.0890808105469,36.66094476494982,0.0216384560141542,1.0216384560141545,7515,0.5659737912336196,0.0216384560141542
代表样本 3,3,case18_mises_full_export,24289,1694.1536532286157,1732.2148154613988,24290,-24.312705993652344,-23.227474212646484,15.0,1608.5778198242188,38.06116223278309,0.0224661807742458,1.022466180774246,7516,0.5660491037806898,0.0224661807742458
代表样本 3,3,case18_mises_full_export,11231,1694.0939108238922,1789.0752060379962,11232,20.142127990722656,-22.936952590942383,5.454896926879883,1609.938741048177,94.98129521410397,0.0560661334104621,1.0560661334104622,7517,0.5661244163277602,0.0560661334104621
代表样本 3,3,case18_mises_full_export,23606,1693.8824357876208,1773.040202825553,23607,8.671646118164062,32.60826110839844,15.0,1608.2587890625,79.15776703793222,0.0467315590300252,1.0467315590300252,7518,0.5661997288748305,0.0467315590300252
代表样本 3,3,case18_mises_full_export,20908,1693.842709408117,1711.6321150703604,20909,-32.53520202636719,-13.21034336090088,7.315807342529297,1608.6718017578123,17.789405662243553,0.0105023952716717,1.0105023952716718,7519,0.5662750414219009,0.0105023952716717
代表样本 3,3,case18_mises_full_export,24893,1693.8353290124385,1760.7827955308435,24894,-7.225472450256348,32.962791442871094,15.0,1608.6353759765625,66.94746651840524,0.0395241883149513,1.0395241883149513,7520,0.5663503539689713,0.0395241883149513
代表样本 3,3,case18_mises_full_export,3171,1693.830687525763,1693.9433301319816,3172,-38.48037338256836,-14.530292510986328,10.125079154968262,1609.0248080166905,0.1126426062182872,6.650169172624224e-05,1.0000665016917265,7521,0.5664256665160415,6.650169172624224e-05
代表样本 3,3,case18_mises_full_export,12517,1693.6685074655077,1749.7943090383478,12518,30.2940673828125,-10.150540351867676,11.836408615112305,1609.64501953125,56.12580157284015,0.0331385990383854,1.0331385990383857,7522,0.5665009790631119,0.0331385990383854
代表样本 3,3,case18_mises_full_export,3380,1693.573430236912,1725.7596076489222,3381,-32.1486701965332,-35.139915466308594,8.306818008422852,1615.9844642052285,32.18617741201024,0.0190048903917368,1.0190048903917368,7523,0.5665762916101823,0.0190048903917368
代表样本 3,3,case18_mises_full_export,16838,1693.5452830061456,1712.6268965772324,16839,10.252573013305664,40.24620819091797,0.0,1607.3498942057292,19.08161357108679,0.0112672591412588,1.0112672591412588,7524,0.5666516041572526,0.0112672591412588
代表样本 3,3,case18_mises_full_export,14853,1693.2828137621111,1720.7716062133716,14854,-31.107101440429688,-33.25355529785156,11.653409004211426,1608.80322265625,27.48879245126045,0.0162340231813882,1.0162340231813882,7525,0.566726916704323,0.0162340231813882
代表样本 3,3,case18_mises_full_export,11961,1693.209295875307,1712.316034186897,11962,-32.277488708496094,-13.578973770141602,13.64590835571289,1607.812032063802,19.10673831159033,0.0112843334596229,1.0112843334596229,7526,0.5668022292513932,0.0112843334596229
代表样本 3,3,case18_mises_full_export,16570,1693.1929786025476,1566.6955750552231,16571,2.638814926147461,29.259504318237305,5.939557552337647,1635.9939982096355,126.4974035473242,0.0747093834819271,0.9252906165180728,7527,0.5668775417984636,0.0747093834819271
代表样本 3,3,case18_mises_full_export,18478,1693.1411698475265,1728.1376405868025,18479,-28.472484588623047,-25.51253128051757,0.0,1607.4697672526042,34.99647073927599,0.0206695527594001,1.0206695527594,7528,0.566952854345534,0.0206695527594001
代表样本 3,3,case18_mises_full_export,19619,1692.9535332351754,1724.3811772990869,19620,43.37322235107422,-12.244041442871094,12.352945327758787,1609.8789585658485,31.42764406391143,0.0185637960209423,1.0185637960209424,7529,0.5670281668926043,0.0185637960209423
代表样本 3,3,case18_mises_full_export,22511,1692.6414372373763,1736.4439017382233,22512,-12.03013801574707,41.461238861083984,12.47898292541504,1607.1195068359375,43.80246450084678,0.0258781709682934,1.0258781709682934,7530,0.5671034794396747,0.0258781709682934
代表样本 3,3,case18_mises_full_export,18659,1692.601835491047,1702.7606951655257,18660,-3.198214769363404,39.50812530517578,7.498393058776855,1607.28408203125,10.158859674478665,0.0060019193300304,1.0060019193300305,7531,0.567178791986745,0.0060019193300304
代表样本 3,3,case18_mises_full_export,11208,1692.594637435702,1813.8754682630456,11209,23.57613945007324,-23.85828018188477,8.475690841674805,1608.28271484375,121.2808308273436,0.0716537959798131,1.0716537959798131,7532,0.5672541045338153,0.0716537959798131
代表样本 3,3,case18_mises_full_export,21749,1692.5441773012276,1857.698036332126,21750,71.30154418945312,32.25264358520508,15.0,1635.2374674479167,165.1538590308985,0.0975772811402993,1.0975772811402993,7533,0.5673294170808857,0.0975772811402993
代表样本 3,3,case18_mises_full_export,11955,1692.3582345980303,1721.2008182000302,11956,-33.851261138916016,-14.646011352539062,11.150104522705078,1606.7592041015623,28.84258360199988,0.0170428358561156,1.0170428358561157,7534,0.5674047296279561,0.0170428358561156
代表样本 3,3,case18_mises_full_export,1230,1691.862245455276,1717.0794054323644,1231,24.988975524902344,-24.343196868896484,0.0,1607.1852182241587,25.217159977088382,0.0149049723432432,1.0149049723432433,7535,0.5674800421750263,0.0149049723432432
代表样本 3,3,case18_mises_full_export,22332,1691.616676501818,1745.252199339395,22333,-31.231143951416016,-11.841804504394531,12.042134284973145,1606.390380859375,53.63552283757713,0.0317066647442213,1.0317066647442217,7536,0.5675553547220967,0.0317066647442213
代表样本 3,3,case18_mises_full_export,19794,1691.4145362083716,1752.2671343183697,19795,29.41439437866211,-30.844633102416992,8.666521072387695,1605.4960414341515,60.8525981099981,0.035977341336093,1.035977341336093,7537,0.567630667269167,0.035977341336093
代表样本 3,3,case18_mises_full_export,15886,1691.3777642419848,1759.5900137504475,15887,52.97917175292969,-7.016735553741455,10.957475662231444,1605.1997884114585,68.21224950846272,0.0403293994698062,1.0403293994698062,7538,0.5677059798162374,0.0403293994698062
代表样本 3,3,case18_mises_full_export,16105,1691.244402626173,1742.9260535341198,16106,-30.505313873291016,-12.09840965270996,5.858994960784912,1605.7001708984376,51.68165090794673,0.0305583574010327,1.0305583574010329,7539,0.5677812923633078,0.0305583574010327
代表样本 3,3,case18_mises_full_export,17463,1691.2400589379872,1808.245092857404,17464,-43.86422348022461,-12.372552871704102,2.355538845062256,1606.0701090494792,117.00503391941696,0.0691829839892097,1.0691829839892095,7540,0.567856604910378,0.0691829839892097
代表样本 3,3,case18_mises_full_export,21889,1691.0033494224551,1763.357940032726,21890,-18.315149307250977,-22.53668975830078,13.397811889648438,1605.087353515625,72.35459061027086,0.0427879641013028,1.042787964101303,7541,0.5679319174574484,0.0427879641013028
代表样本 3,3,case18_mises_full_export,14741,1690.7967563267323,1770.5107916341567,14742,-53.51063537597656,-5.799561977386475,0.0,1604.0306396484375,79.71403530742441,0.0471458411598823,1.0471458411598824,7542,0.5680072300045188,0.0471458411598823
代表样本 3,3,case18_mises_full_export,8573,1690.692743104862,1754.6484937369007,8574,-2.160794258117676,28.960357666015625,2.55920934677124,1607.2172037760415,63.95575063203864,0.03782813340441,1.03782813340441,7543,0.5680825425515891,0.03782813340441
代表样本 3,3,case18_mises_full_export,23291,1690.599820705086,1795.5263032711998,23292,-21.23447036743164,-22.168228149414062,15.0,1604.703094482422,104.92648256611392,0.0620646478729383,1.0620646478729383,7544,0.5681578550986595,0.0620646478729383
代表样本 3,3,case18_mises_full_export,15590,1690.3712343969842,1683.9198043728943,15591,7.809536933898926,39.05583190917969,4.558748245239258,1604.5642700195312,6.451430024089632,0.0038165758460691,0.9961834241539308,7545,0.5682331676457297,0.0038165758460691
代表样本 3,3,case18_mises_full_export,10809,1690.176247347836,1749.6032868346294,10810,-30.417957305908203,-28.852134704589844,7.657296180725098,1604.9868977864585,59.42703948679355,0.0351602618839569,1.035160261883957,7546,0.5683084801928001,0.0351602618839569
代表样本 3,3,case18_mises_full_export,14752,1690.1117165573403,1795.526628144267,14753,-44.7387924194336,-12.281503677368164,0.0,1604.9522705078125,105.4149115869268,0.0623715642902297,1.0623715642902298,7547,0.5683837927398705,0.0623715642902297
代表样本 3,3,case18_mises_full_export,21987,1690.1007058455853,1677.2685896864405,21988,-21.13763427734375,47.06582260131836,10.092182159423828,1604.80810546875,12.832116159144787,0.0075925157091302,0.9924074842908696,7548,0.5684591052869408,0.0075925157091302
代表样本 3,3,case18_mises_full_export,19826,1689.7113871147203,1695.6913432453482,19827,4.669260501861572,39.41680145263672,12.457582473754885,1604.4987386067708,5.97995613062767,0.0035390399663689,1.0035390399663688,7549,0.5685344178340112,0.0035390399663689
代表样本 3,3,case18_mises_full_export,15395,1689.6072480597647,1769.8192448484515,15396,-8.387264251708984,33.267051696777344,1.9681177139282229,1604.4428536551338,80.21199678868675,0.0474737527794089,1.047473752779409,7550,0.5686097303810815,0.0474737527794089
代表样本 3,3,case18_mises_full_export,18798,1689.595498464096,1696.2864842919566,18799,37.23899841308594,-13.89493179321289,2.22310757637024,1604.2375081380208,6.690985827860686,0.0039601110644192,1.0039601110644192,7551,0.5686850429281518,0.0039601110644192
代表样本 3,3,case18_mises_full_export,14850,1689.5439753797796,1464.7775487077802,14851,-91.42977905273438,26.07725143432617,7.5,1333.675537109375,224.7664266719994,0.1330337830487518,0.8669662169512481,7552,0.5687603554752222,0.1330337830487518
代表样本 3,3,case18_mises_full_export,12569,1689.5171450948983,1739.748115480329,12570,11.460962295532228,30.04096984863281,10.40306282043457,1604.6310546875,50.23097038543051,0.0297309622049494,1.0297309622049495,7553,0.5688356680222925,0.0297309622049494
代表样本 3,3,case18_mises_full_export,19917,1689.2983358978067,1691.5181436397102,19918,18.13042640686035,45.68946838378906,7.90218448638916,1602.4047037760415,2.2198077419034234,0.0013140412766248,1.0013140412766248,7554,0.5689109805693628,0.0013140412766248
代表样本 3,3,case18_mises_full_export,21949,1689.178685457012,1730.09549349575,21950,-34.0275993347168,-13.727102279663086,15.0,1603.665771484375,40.91680803873828,0.0242229009820048,1.0242229009820047,7555,0.5689862931164332,0.0242229009820048
代表样本 3,3,case18_mises_full_export,24228,1688.9364058805495,1734.8015381112684,24229,-27.37250518798828,-23.48812866210937,15.0,1603.2017008463542,45.86513223071893,0.0271562221472788,1.0271562221472788,7556,0.5690616056635035,0.0271562221472788
代表样本 3,3,case18_mises_full_export,3240,1688.823200135538,1744.439751463074,3241,29.216781616210938,-8.910188674926758,11.325315475463867,1608.8030853271484,55.61655132753594,0.032932133643754,1.032932133643754,7557,0.5691369182105739,0.032932133643754
代表样本 3,3,case18_mises_full_export,3421,1688.4542389309363,1691.3187851306911,3422,8.745119094848633,32.28974533081055,3.8005690574646,1604.9414716448102,2.864546199754841,0.001696549502916,1.001696549502916,7558,0.5692122307576443,0.001696549502916
代表样本 3,3,case18_mises_full_export,20419,1687.850185014788,1987.609603697684,20420,-21.25836181640625,-60.63516998291016,4.017881870269775,1669.566162109375,299.759418682896,0.1775983563850897,1.1775983563850898,7559,0.5692875433047145,0.1775983563850897
代表样本 3,3,case18_mises_full_export,19352,1687.771179618432,2101.887875602456,19353,-10.955270767211914,52.896446228027344,0.0,1708.810791015625,414.1166959840234,0.245363056903037,1.2453630569030372,7560,0.5693628558517849,0.245363056903037
代表样本 3,3,case18_mises_full_export,22692,1687.7309201591415,1760.941197061703,22693,11.138330459594728,30.83417510986328,15.0,1600.97119140625,73.21027690256142,0.0433779318895563,1.0433779318895562,7561,0.5694381683988553,0.0433779318895563
代表样本 3,3,case18_mises_full_export,1861,1687.49693062524,2012.2701410716084,1862,-11.230413436889648,52.63059616088867,15.0,1695.5393894740514,324.77321044636847,0.1924585488437218,1.1924585488437218,7562,0.5695134809459256,0.1924585488437218
代表样本 3,3,case18_mises_full_export,16090,1687.4654268211514,1542.6862896189102,16091,-24.11305046081543,-90.80343627929688,7.5,1317.1844482421875,144.77913720224117,0.0857968020565471,0.9142031979434528,7563,0.569588793492996,0.0857968020565471
代表样本 3,3,case18_mises_full_export,10225,1687.399645832058,1719.5882768965098,10226,-3.676156520843506,30.036865234375,4.71681022644043,1608.7957066127233,32.18863106445178,0.0190758787605289,1.019075878760529,7564,0.5696641060400662,0.0190758787605289
代表样本 3,3,case18_mises_full_export,17699,1687.3896564045342,1723.8314347638116,17700,-5.964479446411133,39.33026885986328,12.8641357421875,1601.9480997721355,36.44177835927735,0.0215965400883913,1.0215965400883913,7565,0.5697394185871366,0.0215965400883913
代表样本 3,3,case18_mises_full_export,23171,1687.13428495699,1751.74758176666,23172,-30.745365142822266,-32.45657730102539,9.219802856445312,1602.6301879882812,64.61329680966992,0.0382976609424525,1.0382976609424526,7566,0.569814731134207,0.0382976609424525
代表样本 3,3,case18_mises_full_export,24424,1687.04722234897,1757.399944224232,24425,76.41786193847656,21.072853088378903,11.527496337890623,1651.522314453125,70.3527218752622,0.0417016909445523,1.0417016909445522,7567,0.5698900436812773,0.0417016909445523
代表样本 3,3,case18_mises_full_export,23907,1686.55942675825,1731.8993854083776,23908,11.108732223510742,30.845157623291016,13.107473373413086,1599.962890625,45.33995865012776,0.026883107663319,1.0268831076633191,7568,0.5699653562283477,0.026883107663319
代表样本 3,3,case18_mises_full_export,24288,1686.383336119089,1752.5398408559713,24289,-23.3007869720459,-23.14921760559082,12.68526554107666,1600.0672607421875,66.1565047368822,0.0392298140760389,1.039229814076039,7569,0.570040668775418,0.0392298140760389
代表样本 3,3,case18_mises_full_export,13794,1686.341175239522,1671.5833109751568,13795,-0.8797388076782227,39.79490661621094,12.269779205322266,1600.401708984375,14.757864264365251,0.0087514107352974,0.9912485892647026,7570,0.5701159813224883,0.0087514107352974
代表样本 3,3,case18_mises_full_export,1971,1686.310094998785,1678.0699256572495,1972,30.28401565551757,-38.64252471923828,15.0,1603.6000366210938,8.24016934153542,0.0048865089321198,0.9951134910678802,7571,0.5701912938695587,0.0048865089321198
代表样本 3,3,case18_mises_full_export,10819,1686.2357630353365,1746.5854728421136,10820,-26.31045150756836,-23.87519836425781,5.247000694274902,1600.5452392578125,60.34970980677736,0.0357896037610683,1.0357896037610683,7572,0.570266606416629,0.0357896037610683
代表样本 3,3,case18_mises_full_export,22202,1686.0154221407404,1675.2764458502415,22203,5.716797828674316,38.873512268066406,3.996930122375488,1599.9065185546874,10.73897629049884,0.0063694413167724,0.9936305586832276,7573,0.5703419189636993,0.0063694413167724
代表样本 3,3,case18_mises_full_export,12905,1685.8483119400746,2125.395093219025,12906,-11.628093719482422,55.19917678833008,11.43143081665039,1737.5392557779949,439.5467812789509,0.2607273609172585,1.2607273609172585,7574,0.5704172315107697,0.2607273609172585
代表样本 3,3,case18_mises_full_export,14157,1685.845574351997,1683.2868917538956,14158,42.88002395629883,-12.187443733215332,0.0,1599.931884765625,2.558682598101086,0.0015177443515753,0.9984822556484246,7575,0.57049254405784,0.0015177443515753
代表样本 3,3,case18_mises_full_export,15739,1685.7966425916875,1727.614838395928,15740,29.20399475097656,3.046860456466675,13.939809799194336,1606.1927490234375,41.81819580424053,0.024806192364905,1.024806192364905,7576,0.5705678566049104,0.024806192364905
代表样本 3,3,case18_mises_full_export,1775,1685.7483897104269,1752.2790810650206,1776,37.17190933227539,-13.783835411071776,15.0,1601.1552036830358,66.53069135459373,0.0394665608228889,1.039466560822889,7577,0.5706431691519808,0.0394665608228889
代表样本 3,3,case18_mises_full_export,1062,1685.5717440406752,1684.6021679964467,1063,3.4261722564697266,39.443397521972656,0.0,1600.5406605113635,0.9695760442284608,0.0005752208695099,0.99942477913049,7578,0.570718481699051,0.0005752208695099
代表样本 3,3,case18_mises_full_export,9893,1685.411335721472,1750.0513936874247,9894,25.41261482238769,-25.20758056640625,4.61751651763916,1599.8970642089844,64.64005796595279,0.0383526896941644,1.0383526896941644,7579,0.5707937942461214,0.0383526896941644
代表样本 3,3,case18_mises_full_export,11957,1685.288093187707,1735.5003162342966,11958,-31.8972282409668,-12.685760498046877,10.963830947875977,1599.5867513020833,50.21222304658954,0.0297944447893259,1.029794444789326,7580,0.5708691067931917,0.0297944447893259
代表样本 3,3,case18_mises_full_export,3243,1685.101335805391,1734.4425122881648,3244,28.22495651245117,-6.81022834777832,3.077502727508545,1620.5753662109375,49.34117648277379,0.0292808363712982,1.0292808363712982,7581,0.5709444193402621,0.0292808363712982
代表样本 3,3,case18_mises_full_export,18475,1685.094058648541,1819.2084396210237,18476,-27.272998809814453,-24.22423553466797,2.6139795780181885,1599.1866048177085,134.11438097248242,0.0795886617035747,1.0795886617035748,7582,0.5710197318873325,0.0795886617035747
代表样本 3,3,case18_mises_full_export,16142,1685.089776112474,1520.1470055019504,16143,-29.05631256103516,2.709155797958374,13.282739639282228,1602.8254638671874,164.94277061052367,0.0978836694333574,0.9021163305666424,7583,0.5710950444344027,0.0978836694333574
代表样本 3,3,case18_mises_full_export,10216,1684.7017016227137,1815.5375902223188,10217,-5.690091133117676,30.71053695678711,6.560744285583496,1605.5947265625,130.83588859960537,0.0776611601172976,1.0776611601172976,7584,0.5711703569814731,0.0776611601172976
代表样本 3,3,case18_mises_full_export,24127,1684.6545791727958,1741.1729749686722,24128,25.710304260253903,-25.02593231201172,12.395914077758787,1599.480692545573,56.51839579587636,0.0335489521084068,1.033548952108407,7585,0.5712456695285435,0.0335489521084068
代表样本 3,3,case18_mises_full_export,15617,1684.4250485342825,1748.340517272528,15618,12.53888702392578,28.159400939941406,0.0,1599.6760660807292,63.91546873824541,0.0379449764142738,1.037944976414274,7586,0.5713209820756138,0.0379449764142738
代表样本 3,3,case18_mises_full_export,11949,1684.2732921756167,1684.4276309010083,11950,-36.684967041015625,-14.205243110656738,7.560423851013184,1598.4965576171876,0.1543387253916535,9.163520321116677e-05,1.0000916352032112,7587,0.5713962946226842,9.163520321116677e-05
代表样本 3,3,case18_mises_full_export,11241,1684.1788642484937,1802.7326491266424,11242,-13.206398010253906,26.200502395629883,7.529943943023682,1598.432596842448,118.55378487814868,0.0703926331073209,1.070392633107321,7588,0.5714716071697545,0.0703926331073209
代表样本 3,3,case18_mises_full_export,15009,1684.0724002172549,1665.596905702291,15010,30.29669952392578,-37.82898712158203,5.627005577087402,1600.9591552734375,18.475494514963884,0.0109707246033961,0.9890292753966038,7589,0.5715469197168248,0.0109707246033961
代表样本 3,3,case18_mises_full_export,24229,1684.057349532764,1731.974831074756,24230,-26.36058616638184,-23.40987014770508,12.68526554107666,1598.10966796875,47.91748154199195,0.0284535924832289,1.028453592483229,7590,0.5716222322638952,0.0284535924832289
代表样本 3,3,case18_mises_full_export,8854,1684.0241370194783,1781.8196088849247,8855,-18.463478088378903,-22.47921371459961,7.341207981109619,1598.4367370605469,97.7954718654462,0.0580724882236738,1.0580724882236738,7591,0.5716975448109655,0.0580724882236738
代表样本 3,3,case18_mises_full_export,1877,1683.8934710921446,1755.001906978122,1878,25.861835479736328,-25.16935920715332,15.0,1598.7843627929688,71.10843588597731,0.0422285834031161,1.0422285834031162,7592,0.5717728573580358,0.0422285834031161
代表样本 3,3,case18_mises_full_export,12547,1683.765690633894,1708.4471600140846,12548,12.915319442749023,27.628448486328125,5.881585121154785,1597.7686157226562,24.68146938019049,0.0146584940633269,1.014658494063327,7593,0.5718481699051062,0.0146584940633269
代表样本 3,3,case18_mises_full_export,11234,1683.5872989279335,1833.172166867416,11235,19.06318473815918,-23.047412872314453,6.85299015045166,1598.6610107421875,149.5848679394819,0.0888488930955548,1.0888488930955549,7594,0.5719234824521765,0.0888488930955548
代表样本 3,3,case18_mises_full_export,3509,1683.5324090064023,1701.847896401994,3510,-15.672775268554688,44.20191192626953,7.661324501037598,1599.6393127441406,18.315487395591617,0.0108792009572308,1.010879200957231,7595,0.5719987949992469,0.0108792009572308
代表样本 3,3,case18_mises_full_export,8494,1683.4932181219533,1780.1085074603468,8495,22.475875854492188,-23.756704330444336,0.0,1598.6630249023438,96.6152893383935,0.0573897704477682,1.0573897704477682,7596,0.5720741075463173,0.0573897704477682
代表样本 3,3,case18_mises_full_export,3040,1683.2031716520153,1766.5185234246162,3041,18.690750122070312,-23.03985023498535,3.7502403259277344,1599.2835133870442,83.31535177260093,0.0494980957591883,1.0494980957591884,7597,0.5721494200933875,0.0494980957591883
代表样本 3,3,case18_mises_full_export,19776,1683.0285503960638,1740.3850806871335,19777,-12.137853622436523,29.586719512939453,13.0593843460083,1597.0513427734377,57.3565302910697,0.0340793566915856,1.0340793566915856,7598,0.5722247326404579,0.0340793566915856
代表样本 3,3,case18_mises_full_export,15049,1682.9639065473234,1822.377728069884,15050,19.32676315307617,-23.105030059814453,1.8751201629638672,1598.6719360351562,139.41382152256074,0.0828382718014282,1.0828382718014282,7599,0.5723000451875282,0.0828382718014282
代表样本 3,3,case18_mises_full_export,15657,1682.825559233898,1793.3590916149042,15658,27.9210205078125,-28.032075881958008,2.206674575805664,1597.156640625,110.53353238100613,0.065683297816873,1.065683297816873,7600,0.5723753577345986,0.065683297816873
